respondent_id,xyz_vaccine,seasonal_vaccine
26800,0.018458758072629842,0.8957335486346963
26801,0.06092596875950277,0.23335746292402695
26802,0.020617928503936962,0.10762276525495947
26803,0.017058170907612285,0.08037710122358534
26804,0.01596113211286696,0.05471862561625363
26805,0.021210507272082253,0.17042949605353383
26806,0.02454415007575973,0.8110326809435943
26807,0.16318307879048555,0.9394941017481114
26808,0.10773038803186026,0.71114118326356
26809,0.17241397770016137,0.1679169049162403
26810,0.013708311943144168,0.06833044288611306
26811,0.014380874390961548,0.026868114066414605
26812,0.02466386279075812,0.6620468111927711
26813,0.08017427134199313,0.2168331797747479
26814,0.007831252364138638,0.3485843148829806
26815,0.011023668744859815,0.06410499225902781
26816,0.011988174498716309,0.11666310958037822
26817,0.04264968574955299,0.7742503026352391
26818,0.03208025449410084,0.20553307047135572
26819,0.08379132940825984,0.33003122752202446
26820,0.0243007578749508,0.23473527308210618
26821,0.02765293135190839,0.3988986043957476
26822,0.04612362236671281,0.5837441568985196
26823,0.145794064031645,0.42944162840287736
26824,0.015981810134106402,0.5
26825,0.09397352120621505,0.7363252745352489
26826,0.01811192164934324,0.6641473893413933
26827,0.010803857663078318,0.07527327577052527
26828,0.06184130832082779,0.7161617753490259
26829,0.18578183583601224,0.9295193845681249
26830,0.021048196407739857,0.7016269761492642
26831,0.07601028722609625,0.8637520637983774
26832,0.054523849241061524,0.6491675735090245
26833,0.0014946643298576088,0.16468749690334755
26834,0.030571112493756242,0.4074482252828007
26835,0.0764820688213337,0.8894140893037786
26836,0.04587283192451692,0.5775922745136925
26837,0.009315467252773242,0.007006195088604129
26838,0.02803347955487126,0.3958347456240264
26839,0.08248736307411435,0.561258392868601
26840,0.029995865193864858,0.0664386440331646
26841,0.08689493404828139,0.8177430805860397
26842,0.03276468454279793,0.21504630132912175
26843,0.013674911415164422,0.004907798809674506
26844,0.006512352229502705,0.32337798754958436
26845,0.024129059149657236,0.5
26846,0.013502082493872608,0.704148818545553
26847,0.05392076896197156,0.0609370643360425
26848,0.009967209787530188,0.6325943257511011
26849,0.026967088502313035,0.49150102536988755
26850,0.2689746768252927,0.7463944414376
26851,0.023553395153570484,0.04026602141349401
26852,0.0060140495519834984,0.056409402119727635
26853,0.2647939720260578,0.553949500869435
26854,0.005277523554475006,0.0345567757530479
26855,0.17128407086897252,0.8843865719061526
26856,0.03008279782449806,0.01719815706422585
26857,0.1396020113820613,0.15088736118748883
26858,0.05918635234947806,0.5893729012548645
26859,0.015754905992007018,0.06060011705086373
26860,0.03543821315441585,0.03190759432771088
26861,0.01894714506160041,0.06075720608719934
26862,0.015579526003212513,0.12059808734400224
26863,0.06048953260813018,0.3735128717109102
26864,0.08152887171225126,0.4357200578981675
26865,0.00746045973172043,0.020488267491705018
26866,0.051580709339190324,0.6574003272138225
26867,0.04924467113572688,0.18507449652654948
26868,0.2986147782965741,0.9321299753978601
26869,0.03020047759312749,0.3633427384057655
26870,0.25785815744753,0.8673372179275449
26871,0.007818390396171144,0.008594202240722906
26872,0.014841534550217333,0.15336787907963004
26873,0.05942904689074517,0.8105822772634738
26874,0.013734585301542044,0.09852540471346845
26875,0.32321362718781804,0.9632965367564275
26876,0.014099521282959437,0.019290586029669463
26877,0.010134216053096518,0.0491043995163294
26878,0.030526301815218978,0.2091494282221348
26879,0.006330159412787432,0.01477575460338759
26880,0.011932969035615472,0.08370295710081872
26881,0.008050988099562917,0.05831066270154379
26882,0.007742768588244835,0.06111893484606416
26883,0.02270081150788691,0.2323164631846525
26884,0.02998942259749974,0.24185906103476537
26885,0.04449115994619018,0.7867345799679882
26886,0.019370243655978482,0.7002225678822153
26887,0.22292851078541595,0.8943301436199678
26888,0.4794080728573611,0.9289164269136901
26889,0.039667083388336036,0.16409991076407202
26890,0.01379909621071242,0.27172813765844955
26891,0.09092705143725681,0.4781379918498558
26892,0.022600339959349465,0.7393355983170976
26893,0.015016651951070747,0.10313612476649232
26894,0.050468438175314795,0.2006716210425252
26895,0.018955473680157254,0.8496971461154729
26896,0.012423452976265854,0.038466144117836255
26897,0.013215577658809333,0.31223441950326775
26898,0.10030574605142847,0.5698334671556291
26899,0.009326419046152253,0.02089835895880771
26900,0.0290460143032766,0.24470318646043743
26901,0.0029385295182574266,0.20815206421239874
26902,0.08380673214296941,0.9348013819029607
26903,0.04913988540642176,0.03075571512700388
26904,0.016950592381737937,0.3229718399160228
26905,0.0723221060438937,0.7343161232110956
26906,0.015336851541335303,0.2203563747629234
26907,0.004400503286506688,0.3375194371088185
26908,0.03524431494593656,0.7606094689376087
26909,0.026553723602262727,0.16311946055778495
26910,0.032879380584426555,0.2222842075412857
26911,0.011583484328442015,0.057265046017570896
26912,0.11038153610272607,0.953055195367846
26913,0.4314799471092403,0.8722294976119549
26914,0.018212868523649974,0.08240092684927851
26915,0.060514783848071206,0.6545130683821851
26916,0.02022998756172535,0.24465918851267146
26917,0.0030213017839356617,0.006647913016997708
26918,0.39021891991482877,0.9397148337715023
26919,0.0801856533475202,0.6989953326430665
26920,0.0083119510033528,0.0781021293294975
26921,0.05269389393634017,0.8253134281999065
26922,0.01864023615635273,0.554875234181199
26923,0.02094123157885111,0.4712202441709182
26924,0.369323910578107,0.9162299738364538
26925,0.016281966640142226,0.38551329530042056
26926,0.15781585026448602,0.1908058512806967
26927,0.17443644215219328,0.8019253846766913
26928,0.035304436108020025,0.37688859490819565
26929,0.02785897307574786,0.096029955846538
26930,0.3774788520557736,0.9401101658376787
26931,0.015399769652515343,0.24794731399233225
26932,0.022307197075763834,0.7792064071766468
26933,0.04932273014656715,0.7066002578791274
26934,0.14753749917174142,0.6913408117425056
26935,0.04128963741260672,0.4848742050920383
26936,0.0888265079831557,0.2468134107358213
26937,0.05602227477708789,0.6807520651997865
26938,0.018752884608740215,0.01931439152529623
26939,0.017894014953521328,0.021077221619834656
26940,0.03455678760779596,0.09484172988058615
26941,0.013917945422789506,0.36819275236202226
26942,0.20196643522390065,0.8373077188500155
26943,0.06567018375888643,0.48505104156208617
26944,0.022830334810867513,0.1420599510303802
26945,0.027329283222876904,0.48503686617201625
26946,0.0746697388264228,0.6604658094494853
26947,0.056329549783718375,0.6883823394830931
26948,0.006017232863341739,0.0336031112645369
26949,0.005649102686902975,0.01940512645914949
26950,0.019924432817850914,0.26995802187983153
26951,0.02024570375025046,0.2844534595717482
26952,0.46091354928485617,0.9592293380013829
26953,0.28771908954808134,0.9781614104599816
26954,0.017622709758836546,0.13500386755430507
26955,0.03197796251379812,0.5806248113453367
26956,0.053798016469125604,0.431951542295628
26957,0.014413189855109226,0.8300965359269952
26958,0.1499122142819307,0.822951375397366
26959,0.035945696105346474,0.22820856076565468
26960,0.009387270719179193,0.021125670318206738
26961,0.051733953637743836,0.48571110563836756
26962,0.06742466221258038,0.8852966305851067
26963,0.03578298540123674,0.21147557582121773
26964,0.025890899752507458,0.14882814444231107
26965,0.3794719054465075,0.9631982975824797
26966,0.005572575532960744,0.008435493288181453
26967,0.05449958596734071,0.5575564355005518
26968,0.00991038916985278,0.7604256300531789
26969,0.007517314602046625,0.09161939125228415
26970,0.18949433279442376,0.5
26971,0.021161354480654114,0.21324605113993828
26972,0.0026172320304241785,0.006634326588833403
26973,0.0170111976088031,0.05975332498790335
26974,0.03011128076642565,0.28065212337542406
26975,0.017173627851852356,0.6094639523043602
26976,0.5282035699724879,0.38644800316955996
26977,0.013897788961229555,0.22274410702576583
26978,0.011802861468876042,0.6168101792700108
26979,0.07359868409807375,0.6081300956213729
26980,0.01182514715097575,0.07091303796563307
26981,0.01841078356066156,0.2523969311453817
26982,0.19846502787681095,0.8908817578878983
26983,0.03819637250079412,0.4672008176502054
26984,0.027750537671228422,0.08860866299463302
26985,0.007900874651255878,0.04437358450182691
26986,0.06358715622408755,0.590402769908562
26987,0.02745597996153195,0.14341102970330105
26988,0.006969011883245493,0.0685006277166219
26989,0.06002918489419696,0.7572698649863431
26990,0.005549871931934101,0.04591719105798411
26991,0.09627840247436235,0.48490253258064697
26992,0.08317367289222276,0.4299573011830075
26993,0.02967279758211118,0.8124071054454504
26994,0.10913916544297855,0.5716448805140776
26995,0.10345398892134804,0.5859107713021611
26996,0.07477433889716882,0.27332503755593357
26997,0.00660744196863184,0.03483430327941206
26998,0.012732002474927792,0.03369916208403146
26999,0.11969473941358329,0.3808106995094564
27000,0.025826502348773976,0.26608418211456125
27001,0.015359299459130497,0.5964626029546932
27002,0.002915965949914113,0.061858804303381705
27003,0.010166268784125944,0.04502921676953412
27004,0.04737037453814186,0.3426933272623078
27005,0.16970887666799542,0.7461770198485033
27006,0.5557994883897179,0.9675482038693994
27007,0.022121240369956854,0.1706746062236646
27008,0.02325037022739901,0.03466536537169501
27009,0.019468638879860806,0.22045069321801414
27010,0.018991787197445233,0.0987775435024768
27011,0.014033975876500047,0.07248680093307168
27012,0.1583498768968086,0.642499662461447
27013,0.028499454008453304,0.361553016118996
27014,0.007441213296392791,0.20997674871638497
27015,0.032629434752905716,0.21531794954364927
27016,0.02493490318144908,0.2822234701827341
27017,0.10521249549933595,0.7903278759130654
27018,0.02475246731660029,0.20299197999280247
27019,0.511408773234265,0.9749092524128308
27020,0.05622222787490528,0.12943107607315396
27021,0.05917253749128306,0.5
27022,0.028170026132595238,0.15505193110806106
27023,0.04862415091765398,0.11894307254032868
27024,0.009950607554123898,0.15335057309089303
27025,0.01563931501385035,0.009244257189020434
27026,0.02905208955016206,0.4540245517002255
27027,0.016142599369968695,0.6743570850722901
27028,0.0929811923804331,0.8733614186356142
27029,0.0409069237542411,0.22688476838597355
27030,0.061934452274191004,0.18176510734765938
27031,0.07567796784390127,0.7881454809307393
27032,0.043024396778568924,0.3928196867718918
27033,0.06891935842000416,0.7802172375049892
27034,0.004232352686682676,0.37511516078406953
27035,0.07297277133216731,0.3897924386230185
27036,0.05020078157282181,0.6987447255981257
27037,0.3726444186731877,0.7675615047210859
27038,0.016358157125387247,0.013268659362753931
27039,0.2575572349339523,0.9065035845229911
27040,0.044615326183629185,0.05759285108849739
27041,0.022285630212002822,0.44044618018454207
27042,0.03111657585471046,0.5116571956713782
27043,0.1041953037032954,0.6906820766425905
27044,0.004300596395189407,0.01449141222792555
27045,0.03664523719231567,0.6105087013656268
27046,0.012778206256179906,0.06178299118863853
27047,0.19469226038803375,0.37137716907935536
27048,0.03690974314464975,0.26768495101845224
27049,0.04507365311213459,0.8695576358818352
27050,0.012596797942927751,0.4721187690342687
27051,0.0492098163955355,0.40833936585414565
27052,0.03592684145373296,0.3344965362172011
27053,0.5054918046762149,0.9744313228100709
27054,0.009281775532925961,0.05873729048140298
27055,0.034300397926461765,0.7856768565882309
27056,0.007959474363835138,0.02552403871902541
27057,0.003647173929197972,0.008918687306444345
27058,0.28125295505834,0.9493330757971282
27059,0.01778294264666409,0.21053266770585558
27060,0.007175155899583878,0.2941176675010787
27061,0.0328747949108077,0.5484758806078142
27062,0.038230004363670606,0.2733715871784692
27063,0.044678711417689414,0.5436698790470417
27064,0.025466666933688743,0.3885811346740578
27065,0.012488767057488245,0.17766217854812377
27066,0.02313102901224552,0.450708876771227
27067,0.09635801241638575,0.6754426830775367
27068,0.6003894797824497,0.9600184554230561
27069,0.15709999481080536,0.9550543984164342
27070,0.009257847334045673,0.04562432226404193
27071,0.013638001893495375,0.034571734019839054
27072,0.05338868119974318,0.5903895942224889
27073,0.012407040828051028,0.7540042170049126
27074,0.013057003677331662,0.22815845509316415
27075,0.28526336186420675,0.8677959208077859
27076,0.24956852843907737,0.7679959727276278
27077,0.01617369971789782,0.06567126311778176
27078,0.05444027100343573,0.8182015401115387
27079,0.0991866296520477,0.9248980055843548
27080,0.0184984919562103,0.20473734324585696
27081,0.010337960291680019,0.6028329003918693
27082,0.13700171939091843,0.5370443347956594
27083,0.011981268392966198,0.10543416470498497
27084,0.29590190944096495,0.7366316410684768
27085,0.007957602435372186,0.00432541334826309
27086,0.030158888284787275,0.0650267788162543
27087,0.05657730209651472,0.23425509614757578
27088,0.05797343484060089,0.7579390498762602
27089,0.10395672166783905,0.2938792289830762
27090,0.05431248411811149,0.4884680325135236
27091,0.32291346578350894,0.1198960866921751
27092,0.03185879375989065,0.2532721448985735
27093,0.04567854632052336,0.20330248948318333
27094,0.002462681162684222,0.01263867995014775
27095,0.01435375588183418,0.38184759357470893
27096,0.005359454531518061,0.11955450318537363
27097,0.18644183211120943,0.6841681182913844
27098,0.2285584697059163,0.8966620512541337
27099,0.03655022877298883,0.5148130713954965
27100,0.018886699201597554,0.6331834946470019
27101,0.01959400519603825,0.5809952205830198
27102,0.03760744375216291,0.7926803712103405
27103,0.002658166055961146,0.02518042920744174
27104,0.0753554444574678,0.5129143962172067
27105,0.010212566148935624,0.3927472519375798
27106,0.14691412637102264,0.8509930570320918
27107,0.14639822426723922,0.7157677318170059
27108,0.0350787941750785,0.3727088490504256
27109,0.010818952465127558,0.10839035859085745
27110,0.011060716201578037,0.27540521990201705
27111,0.012406022720123536,0.29545924820623093
27112,0.06440480820532775,0.5525669941413164
27113,0.012808159901205736,0.1581081887343589
27114,0.028076366190151202,0.1493348909404771
27115,0.30920786644465625,0.8982048557415048
27116,0.05756043884738976,0.8642419413027209
27117,0.0409953254491459,0.13044119633985685
27118,0.029387361796084567,0.45508284064456966
27119,0.013471208039310439,0.2894809270213651
27120,0.1963606785721022,0.9795183177492677
27121,0.008121798419726201,0.6263842521014886
27122,0.015648720461102307,0.258223193868849
27123,0.030016800611593522,0.08419180463978
27124,0.01008542870921639,0.03766467963227339
27125,0.004808516124032392,0.01993963538203405
27126,0.08334653796148683,0.07927042890344123
27127,0.023359434018405238,0.0987435025256263
27128,0.0597783583419639,0.5534828206617795
27129,0.15625586170035052,0.5688913921675258
27130,0.03186992058132922,0.1885576036149752
27131,0.02833680329972913,0.06077004708469801
27132,0.1435600746245101,0.915811517075122
27133,0.03194107834421039,0.6339352285606721
27134,0.3568079374497219,0.9278645803691874
27135,0.06360408213568264,0.6038061555873253
27136,0.01975290261295676,0.42293764309137416
27137,0.021823483464036213,0.20115986432669317
27138,0.06294021958067277,0.5372298145694568
27139,0.017419906778722183,0.036686125261870636
27140,0.46230199236529024,0.9351959179571425
27141,0.1333301026083812,0.7657859729224604
27142,0.014295202358009278,0.19484433654835095
27143,0.06421300702033667,0.34034949139407805
27144,0.014877393219868213,0.015932275335885107
27145,0.24327814707067877,0.765519461027871
27146,0.024138352693315032,0.8796830785970695
27147,0.015026481658931912,0.16635101486733966
27148,0.03132793843103866,0.09820642921313119
27149,0.04557112969182003,0.1645920026970388
27150,0.2145886840552895,0.9760544715730268
27151,0.04570186924391195,0.7440078201797395
27152,0.014333753485246235,0.27528285853816636
27153,0.06063039398696124,0.7675860344237565
27154,0.3301388469801636,0.9300971230486107
27155,0.03966194783631611,0.6268103129406262
27156,0.004321367383448312,0.22111230831737327
27157,0.009377005663678231,0.36078972962968775
27158,0.015952150516451543,0.2984425859580774
27159,0.013111970711609716,0.12043637874562789
27160,0.05253428630194409,0.17703066445140053
27161,0.17518617259362718,0.7018606402536361
27162,0.13842454174102456,0.9597619089101118
27163,0.19528912323797598,0.37441941544053564
27164,0.07408236801469471,0.068512684497025
27165,0.154740302168512,0.5408900013853661
27166,0.01888089571123145,0.060578393174262994
27167,0.08991352442824806,0.6727023362155802
27168,0.05080956243389348,0.6162689306497974
27169,0.11721558925943043,0.7027317370872193
27170,0.09683494029462907,0.8727811740909858
27171,0.010999928899423906,0.20829625928274142
27172,0.021444765317025813,0.7811110352318821
27173,0.06374714848552455,0.5587592223189052
27174,0.010423392786755152,0.06173461182431361
27175,0.015870201165942857,0.11570928385583133
27176,0.14242472752173552,0.9543777035354143
27177,0.3584503842423746,0.9624899554288031
27178,0.03068076787163246,0.2998756132165533
27179,0.041995432110070986,0.23825615258251467
27180,0.12072893742666657,0.39648357944891344
27181,0.01546737286170634,0.6810475789286649
27182,0.18829144928781658,0.911766254651515
27183,0.009496756867952883,0.4336054085379152
27184,0.0069962953160192295,0.29120522833580803
27185,0.14845570696529717,0.7636716460205364
27186,0.04408540992358587,0.636548235251516
27187,0.03935568738393293,0.06760202927867157
27188,0.014940507488453558,0.31940522607691
27189,0.03617809679542765,0.5348154952987854
27190,0.22284155578032777,0.857275618837465
27191,0.046458644933628564,0.9381776623669722
27192,0.25747315506379914,0.8724391870179388
27193,0.002297625250327578,0.061870079789238114
27194,0.025322548101054766,0.3530735355993754
27195,0.008459379493435394,0.06185214061498551
27196,0.09790426939305256,0.23516856849058163
27197,0.03043680329050716,0.5546263431157759
27198,0.5825357474501456,0.9913224198051043
27199,0.009680877757563652,0.06327615092292554
27200,0.060472885375652936,0.5978623956404749
27201,0.3129478882554745,0.9325524512129003
27202,0.016730414015464684,0.014672795392715715
27203,0.019750960232167363,0.11578538192819211
27204,0.007243927321805702,0.041791508899761486
27205,0.03348303571120962,0.3284205759583884
27206,0.059084736264273734,0.1578320263384344
27207,0.02973296484002504,0.16689236887714448
27208,0.2570413636489706,0.8015994908932236
27209,0.051473286805064855,0.25840670890493067
27210,0.06270449774650567,0.31633841253927897
27211,0.015159712195206412,0.15254728312459198
27212,0.12808807179078058,0.9420224969549102
27213,0.15521424846110304,0.4419702608532056
27214,0.00852083158704633,0.03524162964529249
27215,0.05306665773337846,0.6765047084147501
27216,0.008777464505248873,0.7643131595649476
27217,0.019681527434911805,0.0792007522567547
27218,0.2783889708126856,0.9582695393807376
27219,0.1552687689464514,0.5308184332974117
27220,0.04693401726956327,0.4078552498074464
27221,0.03517731428574838,0.5462093383539397
27222,0.10191599819279676,0.5
27223,0.03018264889551209,0.542530879286859
27224,0.04305316104486628,0.6180975378173623
27225,0.05057514908298243,0.14729127672847575
27226,0.006063102521346852,0.12072844320465384
27227,0.05281820856214914,0.3847966237687005
27228,0.13097184998156702,0.8679008323353758
27229,0.41921837469881484,0.9316483685742529
27230,0.07312200932209668,0.9744344304448064
27231,0.15568234816022314,0.8785419098829904
27232,0.035155253906450294,0.5779543529476543
27233,0.1317168334066264,0.14057489123595726
27234,0.01733687002384115,0.01221811577575486
27235,0.41769993569058544,0.9633736770388392
27236,0.03324420835537185,0.888907334222182
27237,0.14626963809863888,0.5778765321303582
27238,0.0648758380951479,0.7093407464088145
27239,0.09027141464513455,0.16909939664480458
27240,0.02214474553060752,0.4385311192820768
27241,0.01920427440004359,0.15649620681855314
27242,0.04849470305079689,0.509804437575157
27243,0.012649057115104282,0.05540182929424198
27244,0.008401821671914538,0.050853552890347875
27245,0.03328867266694784,0.4003081073466493
27246,0.438407162712051,0.968629701852854
27247,0.07713810871044821,0.9129500131042958
27248,0.04237574084444882,0.73242966571092
27249,0.02059718048586133,0.5328907442153562
27250,0.031684950126778466,0.26810775751086613
27251,0.0184614273361189,0.21882401503908352
27252,0.1341965128652445,0.692258300203832
27253,0.02762823659239663,0.8752616416954797
27254,0.6642082958588563,0.982562642631226
27255,0.057815144864192175,0.2917163990598391
27256,0.2017091250713529,0.9765803224881069
27257,0.09614112581123337,0.5135306314862655
27258,0.10173564972585988,0.7543937948681875
27259,0.20952941308686326,0.9204384157672499
27260,0.036350913244907405,0.482184129161855
27261,0.030507309118573897,0.6304026629276199
27262,0.06766113539115187,0.6327064333566862
27263,0.016451720966059177,0.05097869583015259
27264,0.021806081218662062,0.06008825956129839
27265,0.017920862607307665,0.06556710807099596
27266,0.03380778200596531,0.32351920836515513
27267,0.07682891001705103,0.8082345677221106
27268,0.011095615319678417,0.1564755255550844
27269,0.20864613301533377,0.5438169350506498
27270,0.008274948926941767,0.0434222470913752
27271,0.006966654355123628,0.20609737370890063
27272,0.007356872415208929,0.19571485523536838
27273,0.013812975829902882,0.09421855426170399
27274,0.066049356681672,0.590883012908409
27275,0.10348684563150205,0.4568830668519489
27276,0.004426617471690281,0.06424034023325857
27277,0.019950934841316954,0.7267997584015151
27278,0.03309118193973579,0.3161663384772481
27279,0.026421030388117966,0.27340947150589806
27280,0.07187189406917911,0.3096711363627697
27281,0.01712163912044356,0.23967876814776326
27282,0.028286555042480135,0.8017051579851374
27283,0.0019904416912856567,0.012450619292735627
27284,0.044652622671022255,0.2137913436107747
27285,0.019612852605465893,0.26778629434528906
27286,0.02258086219106971,0.216555041801054
27287,0.05023941740166696,0.465999159583634
27288,0.12836261869646706,0.7346541156300918
27289,0.10682354871193246,0.41384832448583864
27290,0.007359453596630257,0.04421843952603687
27291,0.25077457408197057,0.8646012958077196
27292,0.022999950308357373,0.5056379885685408
27293,0.04271444853922096,0.9629738945864988
27294,0.007426414851669811,0.019740738132315895
27295,0.07097516697870866,0.8892076939404375
27296,0.027476247691776663,0.626346279553113
27297,0.03355286409861848,0.5213108312451207
27298,0.023296850853965736,0.18020934859922427
27299,0.06114546176776963,0.7112370239286324
27300,0.07390890460322955,0.9594398801247899
27301,0.002326280491805941,0.01203089520422494
27302,0.01836207495966197,0.5
27303,0.007296356434355062,0.050412059283127926
27304,0.018816769026291556,0.7932809820937785
27305,0.015478375803001671,0.025292372082723426
27306,0.044188871137911014,0.47619966034911754
27307,0.2922657969830748,0.815854269813639
27308,0.027389502948833445,0.19709848746785114
27309,0.1873460583246464,0.975996325076352
27310,0.011185778516137244,0.06263355594380791
27311,0.029461351295457457,0.07005152577957954
27312,0.014357904149359434,0.29700822201359733
27313,0.012969026140796275,0.06984156123213411
27314,0.012274105921797259,0.024324771401288522
27315,0.028785038736959916,0.3491312785510123
27316,0.06820034604499553,0.6799719857105992
27317,0.02130291026623699,0.061566020527424985
27318,0.06153728379957633,0.23786786317675718
27319,0.11252927849666601,0.8664790447310237
27320,0.2276532369638727,0.7043876483656326
27321,0.01138244754294133,0.44143665035585533
27322,0.10540505020810198,0.04531348058585855
27323,0.050459992279378724,0.49393542806250107
27324,0.0670729142345111,0.36583964738569025
27325,0.29207093404859535,0.9475570888758326
27326,0.03466779216646867,0.6121737689647132
27327,0.016771885408897402,0.30787438668562833
27328,0.04881233088770806,0.5
27329,0.027585749959345308,0.19198872792590396
27330,0.005391043628027546,0.22996853016710372
27331,0.018098149574974562,0.11210219743326318
27332,0.05338591738633138,0.9199222091961934
27333,0.19718742441554907,0.7874321069889713
27334,0.010411468282999905,0.010677703039615686
27335,0.03571382811508215,0.045242276816986705
27336,0.029053274253887793,0.11402823627615494
27337,0.036822474071397056,0.5938231887324008
27338,0.09693941813101477,0.4337007606432155
27339,0.12761487215822395,0.2701467130546303
27340,0.005032029384413912,0.08761490132439266
27341,0.05963027721455993,0.6709432354561055
27342,0.013912271652329644,0.3533552533791835
27343,0.007055975185550411,0.05399021351687859
27344,0.06741079423441712,0.5
27345,0.05045269480332611,0.4278855637099488
27346,0.30236448422214246,0.9744936911736325
27347,0.14666174814037455,0.9064923788051029
27348,0.0536703518480699,0.3949817211262232
27349,0.019041617823298954,0.0982950212911186
27350,0.060753579975618185,0.9091568544428292
27351,0.5657565463649464,0.9269764671563231
27352,0.05164208970938067,0.2518244267323927
27353,0.0031787066145773997,0.04631926343224895
27354,0.043655576364161786,0.5404892979267067
27355,0.0655799634740916,0.39884768611459653
27356,0.032894622408723095,0.5150007603887499
27357,0.0291779287321283,0.3092856833510119
27358,0.0640885937989028,0.7838845745164407
27359,0.08166049982546515,0.737320785400649
27360,0.019442073924074453,0.36430406625875866
27361,0.015294363974119778,0.8746221075291947
27362,0.053542413264590076,0.4533380944457989
27363,0.03091269620514906,0.151551757586681
27364,0.015287931062296133,0.37073591123358984
27365,0.062150548311246376,0.637192115138474
27366,0.1324062240454189,0.5369968497996195
27367,0.06902736854436153,0.6131745027121012
27368,0.02585124757663416,0.4361183037246262
27369,0.007969709242727831,0.016409556078000532
27370,0.009833461460265784,0.7440824454345535
27371,0.12323810031310034,0.3347498795832546
27372,0.017814660388317426,0.16717125001357785
27373,0.33387788547520836,0.7373782964735413
27374,0.00857403426487213,0.24126832239102858
